                                                   
{'loss': 0.9904, 'grad_norm': 1.9197410345077515, 'learning_rate': 1.9565037961992853e-05, 'epoch': 0.37}
{'loss': 0.9885, 'grad_norm': 2.071908950805664, 'learning_rate': 1.95572241176397e-05, 'epoch': 0.37}
{'loss': 0.9857, 'grad_norm': 1.820090651512146, 'learning_rate': 1.9549342299623012e-05, 'epoch': 0.37}
{'loss': 0.9854, 'grad_norm': 2.003553867340088, 'learning_rate': 1.954139256400049e-05, 'epoch': 0.38}
{'loss': 0.9523, 'grad_norm': 2.269838333129883, 'learning_rate': 1.9533374967312894e-05, 'epoch': 0.38}
{'loss': 0.9574, 'grad_norm': 1.8106467723846436, 'learning_rate': 1.9525289566583626e-05, 'epoch': 0.38}
{'loss': 0.9859, 'grad_norm': 1.8401689529418945, 'learning_rate': 1.9517136419318323e-05, 'epoch': 0.38}
{'loss': 0.962, 'grad_norm': 1.9152827262878418, 'learning_rate': 1.950891558350446e-05, 'epoch': 0.39}
{'loss': 0.9707, 'grad_norm': 2.0113744735717773, 'learning_rate': 1.950062711761093e-05, 'epoch': 0.39}
{'loss': 0.9458, 'grad_norm': 1.9797098636627197, 'learning_rate': 1.949227108058764e-05, 'epoch': 0.39}
{'loss': 0.9671, 'grad_norm': 2.101785898208618, 'learning_rate': 1.9483847531865062e-05, 'epoch': 0.39}
{'loss': 0.9359, 'grad_norm': 1.9667309522628784, 'learning_rate': 1.947535653135385e-05, 'epoch': 0.4}
{'loss': 0.9559, 'grad_norm': 1.9169150590896606, 'learning_rate': 1.9466798139444384e-05, 'epoch': 0.4}
{'loss': 0.9547, 'grad_norm': 1.9839200973510742, 'learning_rate': 1.9458172417006347e-05, 'epoch': 0.4}
{'loss': 0.9771, 'grad_norm': 1.7577389478683472, 'learning_rate': 1.9449479425388308e-05, 'epoch': 0.4}
{'loss': 0.9985, 'grad_norm': 1.7048580646514893, 'learning_rate': 1.9440719226417264e-05, 'epoch': 0.41}
{'loss': 0.9626, 'grad_norm': 1.8311336040496826, 'learning_rate': 1.9431891882398207e-05, 'epoch': 0.41}
{'loss': 1.025, 'grad_norm': 2.204104423522949, 'learning_rate': 1.9422997456113695e-05, 'epoch': 0.41}
{'loss': 0.9694, 'grad_norm': 1.9956105947494507, 'learning_rate': 1.941403601082338e-05, 'epoch': 0.41}
{'loss': 0.9483, 'grad_norm': 1.6582114696502686, 'learning_rate': 1.9405007610263586e-05, 'epoch': 0.42}
{'loss': 0.951, 'grad_norm': 1.711656928062439, 'learning_rate': 1.939591231864683e-05, 'epoch': 0.42}
{'loss': 0.9071, 'grad_norm': 1.793683648109436, 'learning_rate': 1.9386750200661386e-05, 'epoch': 0.42}
{'loss': 0.9796, 'grad_norm': 1.738553524017334, 'learning_rate': 1.9377521321470806e-05, 'epoch': 0.42}
{'loss': 1.0048, 'grad_norm': 1.8829251527786255, 'learning_rate': 1.936822574671348e-05, 'epoch': 0.43}
{'loss': 1.0481, 'grad_norm': 2.0000503063201904, 'learning_rate': 1.9358863542502137e-05, 'epoch': 0.43}
{'loss': 0.9228, 'grad_norm': 2.0294604301452637, 'learning_rate': 1.9349434775423414e-05, 'epoch': 0.43}
{'loss': 0.97, 'grad_norm': 1.86788010597229, 'learning_rate': 1.9339939512537347e-05, 'epoch': 0.43}
{'loss': 1.0343, 'grad_norm': 2.037407398223877, 'learning_rate': 1.9330377821376916e-05, 'epoch': 0.44}
{'loss': 0.958, 'grad_norm': 1.9595695734024048, 'learning_rate': 1.9320749769947555e-05, 'epoch': 0.44}
{'loss': 0.9542, 'grad_norm': 1.8628615140914917, 'learning_rate': 1.931105542672667e-05, 'epoch': 0.44}
